No.,x,y,z,scale_x,scale_y,scale_z,rot_x,rot_y,rot_z,rot_w,color_r,color_g,color_b,opacity,depth
328,0.594938,-0.257323,-0.9841,0.00568251,0.000430688,0.00265031,-0.396612,-0.0635537,0.963683,-0.010149,0.382421,0.441926,0.721918,0.00389035,1.5079
329,-1.3685,0.378206,-1.08505,0.000509024,0.00453162,0.00232941,-0.0465844,0.360315,-0.181796,0.710647,0.806517,0.786574,0.75672,0.0279,1.50836
330,-58.7724,2.45896,-3.72204,0.00339591,0.0456028,0.00394953,-0.186957,0.0876196,0.941839,-0.120087,0.81824,2.60782e-42,0.818326,0.00390841,1.50986
331,-1.55065,-1.39064,-0.33668,0.00155056,0.00405363,0.000842931,0.0597762,0.299001,0.0865095,0.757477,0,0.129738,0,0.115245,1.51029
332,-0.495261,0.872402,0.339519,0.000435031,0.0126083,0.0098644,-0.112506,-0.249247,0.136731,0.832875,0.834131,0,0,0.378622,1.51033
333,0.540137,-1.57133,0.0912654,0.00156936,0.0128123,0.00371996,0.0381388,-0.027752,0.765505,0.453234,3.91891,2.61202e-42,0.811995,0.0206323,1.51044
334,-0.19432,-1.25532,-1.58527,0.00126441,0.000202414,0.0283462,-0.219775,0.0184893,0.650745,0.0535554,0,0,0.921095,0.0495641,1.51178
335,-2.95071,-0.766528,-0.934398,0.000180427,0.0102703,0.00484817,0.103855,0.152024,0.240364,0.922751,0,0.0925884,0.154462,0.00395478,1.51217
336,-29.7985,-57.7654,3.51485,0.00560638,0.0025519,0.00107152,-0.342874,-0.0570499,0.960098,-0.19761,0.758046,2.61482e-42,0,0.00391995,1.51468
337,-70.659,6.36967,-39.4366,0.0137751,0.104476,0.0466617,0.949052,0.127883,0.197879,-0.20926,6.26824,2.60081e-42,6.26978,0.343047,1.51519
338,0.160434,-0.768,-0.640198,0.00341725,0.011567,0.00235946,0.0293284,0.164872,0.994793,0.0475775,0.608562,0.521119,0.686721,0.00386598,1.51583
339,0.71539,-0.364404,1.4836,0.00373231,0.0264637,9.0207e-05,-0.158493,0.122931,0.994393,-0.097721,0.598796,0.455541,0,0.00640959,1.51675
340,-0.838177,-1.9014,-0.492707,0.00117619,0.00801719,0.00403243,-0.0365412,0.932974,0.20844,-0.290734,0.439471,0,0,0.00392107,1.51779
341,-0.34606,1.00238,0.554434,0.00032523,0.00246488,0.0612114,-0.131745,0.825295,0.289216,0.157931,0,0.259857,0.245273,0.03881,1.51897
342,-3.74804,0.807419,-0.297779,0.0294698,0.000353115,0.00267451,-0.0748452,0.148925,0.911611,0.190727,0.289262,0.352145,0.518282,0.00387235,1.51962
343,1.73597,-3.23443,-0.0645357,0.0146813,0.0012952,0.0113993,0.301179,0.994247,0.0630894,0.00154798,0,1.05973,0.800159,0.0212123,1.51985
344,-1.07499,1.39881,-0.0930613,0.00443419,0.00484788,0.00331273,0.973088,-0.229459,0.00836562,0.0194564,0.582184,2.56578e-42,16.7188,0.00567839,1.51998
345,1.47002,0.721999,-0.0380212,0.00690384,0.00125634,0.00228458,-0.480063,-0.258708,0.941573,0.0121726,0.209843,0.225237,0.213654,0.0323402,1.52141
346,-2.60495,-0.812882,-1.06637,0.166129,0.00328755,0.0387969,0.0794494,0.94939,-0.0367856,-0.303971,2.55317e-42,11.3695,2.55317e-42,0.00392038,1.52348
347,-1.69588,0.40128,-0.244971,0.00301975,0.0302273,0.000515718,-0.0409174,0.975066,-0.01557,0.191558,0.20986,0.210603,0.251112,0.00382893,1.52351
348,-0.466287,0.761662,1.04254,0.0135679,0.0225656,0.0144409,-0.00463615,0.947306,-0.0886843,-0.279382,1.344,1.42325,1.65977,0.00389182,1.52567
349,0.701423,-0.0655557,-0.742962,8.31657e-05,0.000485091,0.00606257,-0.214995,0.400619,0.938436,0.299783,1.25096,1.33232,0.907815,0.00392079,1.52767
350,-1.26001,-1.72748,0.712391,0.00424173,0.00496998,4.92065e-05,0.936291,-0.280555,-0.174656,0.118927,0,1.40835,1.41486,0.113382,1.52884
351,2.12924,0.717833,0.561149,0.0365088,0.000110544,0.00228541,0.953742,0.126253,-0.24894,-0.111649,1.20253,1.21228,1.08592,0.0219705,1.529
352,-27.6079,-53.0903,-3.75914,0.0342555,0.360668,0.0573804,-0.362558,0.529585,0.571732,0.332639,2.60782e-42,1.23328,2.60782e-42,0.973167,1.52945
353,0.75885,0.655455,-0.381052,0.00101099,0.0127309,3.33767e-05,-0.0158986,0.195177,-0.0104617,0.717586,0.135704,0.173133,0.55505,0.99592,1.52972
354,1.67313,-0.284825,0.903591,0.00192617,0.00698506,0.00345498,-0.10697,0.0405863,0.873323,0.0611686,0.817989,0.765912,0.604052,0.0496062,1.53055
355,1.66484,0.064445,0.723054,0.00818099,0.00320796,0.00181915,-0.112534,0.874736,0.394423,-0.244603,0.315416,0.263932,0.164011,0.0810138,1.53088
356,0.660919,0.402534,-1.27532,0.00577682,0.0090832,0.040565,-0.0390091,0.953905,0.130342,0.128654,0.474853,0.431049,0.652669,0.232244,1.53387
357,0.320006,0.883708,0.700105,1.72385e-05,0.00585649,0.000490433,0.936862,-0.00899651,0.349433,0.0102026,0,1.13527,1.16072,0.732768,1.53491
358,-0.550031,1.39632,1.92304,0.00817404,0.0042556,0.00815671,0.91077,0.0113067,0.390562,0.133532,0.853658,0.737256,0.870351,0.027925,1.53493
359,1.84842,0.498322,0.766547,0.00676321,0.000896008,0.000332241,-0.137961,0.978813,-0.104984,-0.175647,1.02954,0.996612,0.934319,0.0596765,1.53857
360,2.31753,-5.08646,0.7748,0.0538506,0.00235763,0.000613926,0.924212,-0.145265,-0.352646,-0.0192564,0.580133,0,0,0.00958748,1.53865
361,-0.733084,-0.32069,-0.480492,0.0257878,0.00248638,0.00356136,0.285585,-0.00261648,0.981308,0.00522072,0,0,0,0.195486,1.5398
362,0.589996,0.881486,1.2519,0.0193717,0.00434061,6.45873e-05,-0.48168,-0.189858,0.938125,-0.063478,0.614514,0.698716,0.878359,0.0082672,1.54009
363,-0.83936,-0.934476,-3.41855,0.0186127,0.000307872,0.0258468,-0.0214583,0.995381,0.0122111,-0.0288072,2.55597e-42,16.7774,2.55597e-42,0.0307964,1.5425
364,-2.21864,0.064312,-1.67881,0.0265265,0.0015483,0.00372593,0.713378,-0.225123,0.465463,0.473028,1.09627,1.0141,0.766048,0.00392104,1.54324
365,0.922798,1.75693,1.73865,0.000249304,0.0341103,0.00612428,-0.366914,0.456849,0.879462,-0.349879,0.176375,0.351721,0.648649,0.0495585,1.54442
366,0.243373,0.928122,2.70691,0.00325002,0.000941889,0.0202842,-0.411685,0.00758339,0.932188,-0.239669,1.20474,1.27572,1.24744,0.0932484,1.55282
367,0.232793,-1.65917,0.837558,0.00177748,0.00601213,0.000868541,-0.419188,-0.215225,0.94496,0.209613,0.184158,0.207039,1.2464,0.00392054,1.558
368,-3.74903,0.567255,-2.2916,0.00533209,0.00246083,0.0357944,-0.044127,-0.0609182,0.98794,0.108544,0.356763,0.349611,0.266529,0.713122,1.5601
369,-0.0743391,-1.5471,-1.30425,0.00252922,0.00445412,0.035039,0.776123,-0.111439,0.619067,0.0443913,1.01253,0.812157,0.801535,0.034422,1.56259
370,0.722634,0.182636,0.158463,1.40872e-05,0.012812,0.00323473,0.238975,0.668792,-0.419207,-0.570454,0.606626,0.626283,0.59739,0.0700738,1.5673
371,4.30161,-19.8298,-1.20919,0.0407625,0.0718493,0.00170546,0.975676,-0.176702,-0.0262858,-0.127053,0.544216,0.208608,0.221154,0.332827,1.5707
372,-0.342303,0.452808,0.958066,0.0170728,0.0028511,0.000673458,0.0959468,0.0704671,0.803792,-0.274303,0.953017,0.145797,0.208542,0.0891287,1.57146
373,-0.28491,-4.82756,0.116522,0.00525071,0.0016729,0.0379685,0.293528,0.114588,0.910252,-0.0348988,0.0500738,0,0,0.868909,1.57331
374,-66.1636,45.0785,-50.6087,0.000353968,0.0590807,0.0410715,-0.393944,0.639199,0.38232,0.895992,2.59941e-42,7.27344,2.59941e-42,0.00392029,1.57336
375,1.85519,-1.33567,-0.145686,0.0029052,0.0334797,0.000495809,-0.252121,0.969395,-0.125759,0.206083,0.842436,0.407581,0.472775,0.0718113,1.57444
376,0.847178,0.700796,-0.0097297,0.0013144,0.000642204,0.0157327,-0.0116579,0.716348,-0.0245561,0.190735,1.11161,1.14762,1.13933,0.137004,1.57847
377,1.11901,2.33592,10.5399,0.00410283,0.00298612,0.00519821,0.830541,0.287068,0.968002,0.097872,1.53165,1.42552,0.716017,0.0039214,1.58105
378,-0.116171,0.208352,0.91099,0.00574032,0.00056635,0.0037723,0.952915,0.103122,-0.0110974,0.284948,0.0133447,0,0.0458926,0.0355236,1.58107
379,0.859657,0.555033,2.14779,0.00471285,0.0189085,0.00126574,-0.243561,0.0628686,0.993477,-0.0245002,0.568051,0.804013,0.0623466,0.00391288,1.58112
380,-0.875945,3.2793,-18.9735,0.0150759,0.0303907,0.0664041,0.770436,-0.507846,-0.303679,-0.237276,1.18362,1.21615,0.425316,0.0537229,1.58183
381,0.547155,1.01187,2.1909,0.0600101,0.00355475,0.00149259,-0.113767,-0.128372,-0.402682,0.647505,0.868005,0.939084,1.00711,0.0675707,1.58386
382,2.50219,-6.12706,-0.277735,0.00337793,0.000576749,6.77155e-06,-0.267083,-0.623978,0.840434,-0.45273,0.70383,2.56017e-42,4.40219,0.0947939,1.58482
383,-0.928086,0.938039,1.63448,0.0121501,0.000852563,9.89578e-05,0.0878619,-0.355767,0.969577,-0.121913,0,0.276923,0.931075,0.658384,1.58506
384,-59.1789,-12.7307,-19.3566,0.178018,0.103246,0.146045,-0.0517487,-0.611138,0.995946,-0.0480531,5.7121,2.54756e-42,5.7121,0.00391407,1.58808
385,3.62603,0.196944,1.76207,0.0246448,0.00232395,0.0139848,0.0135809,0.320266,0.8528,-0.435752,1.16777,1.00823,0.761543,0.021415,1.58922
386,-0.125815,-1.86502,-1.57233,0.0142846,0.000341557,0.00846334,0.104116,0.85362,-0.479172,-0.0967743,0.810697,0.699553,0.653472,0.0541234,1.5906
387,25.5817,-33.5719,-68.4512,0.036144,0.0407346,0.0815034,0.979713,0.148633,-0.116007,0.0679162,5.57976,2.54756e-42,5.57998,0.00870577,1.59074
388,1.38452,0.0738923,0.486092,0.0273771,0.00758406,0.0237187,-0.0147967,-0.267961,0.971508,-0.0994407,0.71997,0.595278,0.518741,0.02231,1.59082
389,-1.90404,-2.11451,0.651563,0.012178,0.00398504,0.00022541,-0.297047,0.0451744,-0.00263577,0.974785,0.912681,0.907066,2.61903e-42,0.071061,1.59243
390,-0.190161,0.706933,-1.0465,0.00935619,0.000108305,0.00945723,0.922651,0.140051,0.359149,0.0106416,0.630552,0.608364,0.5614,0.147789,1.59252
391,0.932522,1.51267,0.374376,0.0226851,0.00646645,0.00251284,0.543746,-0.360128,0.146277,0.967588,0.5852,0.780521,0.743843,0.0605531,1.59307
392,-0.890137,1.95058,-0.253419,0.00376391,0.00736214,0.0107307,0.197596,0.956304,0.000846052,-0.131648,0.696001,1.36407,0.76925,0.0261634,1.59311
393,-0.919666,-2.65683,0.174772,0.00402749,0.0308892,0.00291796,0.154725,-0.280241,0.0384416,0.997431,0.804786,0.610703,0.791536,0.00391546,1.59338
394,0.144621,1.85396,0.707468,0.00045913,0.012099,0.000914329,0.817927,-0.389376,-0.0798756,0.415936,0,0.381418,0.370694,0.43835,1.5935
395,-5.24699,0.262223,4.15192,0.000518357,0.0523984,0.00770944,-0.1125,0.664015,0.164595,0.588742,0.621373,0.565892,0.922703,0.00907503,1.59392
396,-0.774785,-0.611878,-0.755916,0.00253526,0.0128697,0.00542695,-0.00640387,0.904112,0.042512,-0.254427,0,0,0,0.0329996,1.59407
397,-3.45202,-0.604802,-1.50091,0.0102827,0.00013755,0.00309879,0.948577,-0.240907,-0.172817,-0.110908,0.915318,0.93022,1.09824,0.577515,1.59407
398,-0.0568284,-0.916131,1.09205,0.00754847,0.0153358,0.0104608,0.028109,0.272265,0.623717,-0.174675,0.776009,0.617506,0.299653,0.00389976,1.59438
399,-0.698065,0.282581,-0.219296,0.0243464,0.00185248,0.0097079,0.927394,0.0582971,-0.245769,0.275932,0.537294,0.636958,0.759778,0.118044,1.59442
400,-2.11588,11.4927,-23.0387,0.00114908,0.0222734,0.0105645,0.935612,0.0197733,-0.32315,0.140761,1.18962,1.26473,0.977258,0.00384979,1.59453
401,0.441259,-0.445751,0.20633,0.00133671,0.0106715,5.22582e-06,-0.342071,0.734106,0.637974,-0.232544,1.3184,1.14558,0.995686,0.128923,1.5947
402,-0.101265,-0.39152,-0.0646608,0.00232014,0.0300994,0.00155589,0.265699,-0.0575391,0.0954942,0.789979,0.803361,0.677959,0.559042,0.351708,1.59484
403,-34.3833,-73.2189,6.56638,0.00532226,0.00166185,0.0990057,0.967103,0.12188,-0.221653,0.0269785,6.23017,2.55176e-42,0.267901,0.136796,1.59589
404,1.63854,-0.151236,0.866591,0.00605441,0.00357088,0.000326894,0.923658,-0.314711,-0.212023,0.0534688,1.07601,1.0813,0.768233,0.0171264,1.59632
405,-0.606436,1.25339,0.472526,0.00099767,2.84977e-05,0.00413726,0.787958,-0.604321,0.0625829,0.100012,0.709838,0.830389,0.800048,0.00950102,1.59651
406,-3.13104,-2.90435,20.7841,0.0375798,0.0284386,0.0319923,-0.278572,-0.12739,0.961309,-0.0483345,0,0,0,0.0752953,1.59776
407,-0.614587,-0.946574,-0.539446,0.0121086,0.000729681,0.00182038,0.684655,-0.0909231,-0.00166001,0.723172,0.482022,0.141331,0.128872,0.984751,1.59815
408,-3.06611,1.79247,-0.324543,7.20584e-05,0.000811769,0.0118067,0.123476,0.888484,0.0281398,0.435782,2.54756e-42,3.00224,2.54756e-42,0.280707,1.59851
409,-1.0589,-0.807223,0.240604,0.00158755,0.0240482,0.00208981,-0.0818479,-0.262231,0.0624952,0.235633,0.8504,0.296313,0.477184,0.0778212,1.5986
410,-58.9216,64.3998,-47.1545,0.0229318,0.184307,0.150269,-0.0892155,0.457103,-0.160927,0.988999,2.54196e-42,2.98279,2.54196e-42,0.0299665,1.59875
411,-0.1624,-3.78527,0.686009,0.00233569,0.00651972,0.00131653,0.916474,0.272978,0.242187,0.164025,0.602664,0.353093,0.446701,0.0875419,1.59877
412,-0.724967,-0.861101,-0.218154,5.31493e-06,0.00336458,0.0113808,-0.00165785,-0.0901171,0.926693,-0.0106114,0.699026,0.970543,0.718157,0.125335,1.59888
413,1.94418,-0.553406,1.15212,0.000234558,0.00281753,0.0179204,-0.248213,-0.095572,0.937002,-0.0600773,0.66104,0.882982,0.895185,0.0342128,1.59911
414,0.51368,-1.71694,-2.89684,0.0128563,0.00138789,0.000246259,0.152783,-0.242274,0.140454,0.962248,0,0,0.818424,0.0537636,1.59922
415,0.534553,0.939881,1.73712,0.000853299,0.0124934,0.00097889,0.971252,-0.12623,-0.20181,-0.00291874,0.809486,0.968453,1.1633,0.0379155,1.59931
416,0.688676,0.183813,3.1127,0.000280054,0.0295378,0.00492753,0.199081,-0.207299,0.0784601,0.892215,0.369756,0.371409,0.580518,0.281794,1.59953
417,0.554631,-2.46722,2.51507,0.0155416,0.0803641,0.00719741,-0.378457,0.0586225,0.982406,-0.0675404,4.88212,2.54756e-42,1.34443,0.0227968,1.60019
418,-0.707368,-0.296256,-0.458421,0.0166942,0.00070019,0.00262856,0.0750192,0.921512,-0.257437,-0.290119,0.895207,0.750709,0.591071,0.03309,1.60045
419,-0.472733,-41.5441,-81.1327,0.0127045,0.19665,0.0600556,-0.242088,0.914973,-0.401554,0.0031402,2.54756e-42,5.70592,2.54756e-42,0.369053,1.60064
420,0.131583,-1.75355,-6.37853,0.00345331,0.00346576,0.0160768,0.988806,-0.0275598,-0.12186,0.0815637,0.857824,0.547375,1.43439,0.917726,1.60123
421,3.6243,-1.58788,2.40055,0.106791,0.0333182,0.000212501,0.00079215,-0.335054,0.00529566,0.992012,0.478017,0.539956,0.588816,0.160092,1.60129
422,-1.19052,0.843275,0.564772,0.0112159,0.00011596,0.00391712,-0.354697,-0.0614018,0.957771,-0.144285,0.420733,0.6079,0.818312,0.0906602,1.60232
423,-0.697972,-0.933331,0.429194,0.0370711,0.000248267,0.00636667,0.935105,-0.0920058,-0.260349,0.22211,1.02212,1.7196,1.66061,0.0752486,1.60246
424,0.611444,0.456258,-2.21552,0.00366173,0.00585114,0.000133776,0.0754526,-0.248581,0.0440587,0.960273,0.320307,0.447992,1.16665,0.00804941,1.60275
425,1.98483,0.146991,1.8161,0.00163566,0.000274307,0.00675437,0.889696,-0.285923,0.188003,-0.302232,0.717559,0.601341,0.49397,0.0648958,1.60333
426,-0.0151027,0.831795,0.954575,0.00169077,0.00106827,0.00954631,0.91356,-0.0594154,0.400251,-0.0409508,0.847658,0.991954,1.20254,0.0038762,1.60336
427,1.45622,-2.13905,0.545471,0.000965519,0.0449681,0.00297282,-0.0859523,0.484959,-0.79545,0.363415,0.772598,0,0,0.0409619,1.60347
428,-73.5279,50.3388,-42.5517,0.0110771,0.0293973,0.0564264,0.957373,-0.0369587,-0.286408,-0.00643549,7.05822,2.59941e-42,7.05841,0.00544032,1.60348
429,1.06403,5.00119,-3.1217,0.000951278,0.0255756,9.37178e-05,0.969909,-0.127122,0.199835,-0.0564218,1.77719,1.59111,0.821796,0.0970889,1.60454
430,-0.118074,1.08698,-2.74705,0.070858,0.0124781,0.000413321,0.658274,-0.438559,0.132621,0.597287,0.485192,0.297316,0.507876,0.00390991,1.60649
431,-15.291,-0.808933,-2.89931,0.146463,0.0227237,0.0152651,-0.0208564,0.142077,0.0580771,0.981147,0.505367,0.528542,0.273097,0.959965,1.60746
432,0.488195,0.5593,-0.176897,1.60578e-05,0.00964091,0.00186407,0.959332,-0.0529933,-0.275276,-0.0331127,0.481763,2.53215e-42,0.67425,0.00391675,1.60826
433,1.34401,-0.219299,2.14596,0.0358782,0.0729582,1.04041e-05,-0.0107561,0.999867,-0.0075286,0.00185227,0.470763,0.675218,0.758862,0.00391577,1.60983
434,-1.71425,-2.89585,0.422654,0.00177061,0.000351646,0.00441782,0.0225514,0.623153,-0.132875,0.665234,0.611777,0.183823,0.114448,0.0359334,1.61109
435,0.723819,0.329784,6.70775,0.00187841,0.00716693,0.0742721,0.948049,-0.150395,0.258062,-0.109487,0.52319,0.547323,1.02199,0.0039137,1.61197
436,42.274,-24.2426,-30.5786,0.00735546,0.08574,0.0308142,0.315319,-0.0992175,0.408548,0.936262,2.61482e-42,0.798109,2.61482e-42,0.0101619,1.61304
437,-0.2536,-0.320029,1.03391,0.0213567,0.00187366,0.0538451,0.0622612,-0.392431,0.796468,0.602725,0.270523,0.0816515,0.205112,0.0264429,1.61384
438,1.74683,0.692765,0.194168,0.00105634,0.000482105,0.0098222,0.218176,0.871122,-0.23329,0.267358,0.931534,0.934477,0.915448,0.00390549,1.61511
439,-0.00528497,0.908854,1.13364,0.00550937,0.0049727,0.0167968,-0.305477,0.144917,-0.0136446,0.853829,0.0258873,0.0523393,0.177406,0.523508,1.61811
440,-0.920357,-1.40166,-1.0919,0.0989168,0.00562629,0.075682,-0.232882,0.00563432,-0.545696,0.827935,0.519901,0.691389,0.967636,0.00391866,1.62004
441,0.0860882,-0.433884,-3.24951,0.000870125,0.00218437,0.000338159,-0.206198,-0.0055515,0.952565,-0.189293,0.454727,0.482757,0.791869,0.0447249,1.62095
442,-1.20873,-0.430165,-0.896437,0.00964377,0.0576593,0.00249431,0.241405,-0.469459,0.995918,0.0191974,0.469077,0.441943,0.402966,0.042654,1.62205
443,-3.51616,0.453184,-2.29521,0.000236093,0.00798718,0.058479,-0.344781,0.891261,-0.0291785,0.45243,0.57192,0.478964,0.459017,0.0115532,1.62278
444,1.77747,-0.696812,1.56312,2.0626e-05,0.03211,0.0312419,-0.330986,0.0581332,0.938367,-0.182501,0,0.301572,0.252779,0.998672,1.6229
445,1.70984,-0.324797,1.62866,0.00272103,0.000771169,0.0135545,-0.326946,-0.152476,0.162752,0.973203,0,0.105228,0.159984,0.076772,1.62424
446,-1.86203,-0.0215662,-3.75476,9.02386e-05,0.0043391,0.0144874,0.732327,0.0495291,0.664649,-0.139591,5.45072,2.61202e-42,5.45823,0.0238432,1.62429
447,0.403023,-3.34123,0.624284,0.00198021,0.0136708,6.74094e-05,0.212138,0.948613,0.313698,-0.0266544,0.681261,1.39746,1.07584,0.0196177,1.62613
448,-1.68218,-0.994131,-3.82481,0.00925589,0.000194997,8.95952e-06,0.249375,-0.157778,0.127691,0.572227,2.56017e-42,4.40108,2.56017e-42,0.0790268,1.6293
449,3.07005,-1.51201,0.166691,0.0173167,0.127587,0.0261032,0.0819036,0.992835,0.0490902,0.0867449,0.122072,0.31552,0.36065,0.00391482,1.63092
450,0.236015,-1.42464,0.207571,0.00454491,0.00357728,0.0136176,0.0715166,0.904853,-0.120637,0.403375,1.31432,0,0,0.114399,1.6339
451,-0.537789,-1.35693,-1.21008,0.0156739,0.000165165,0.00013112,-0.228657,0.792198,-0.55153,-0.144607,0.550315,0.481688,0,0.140519,1.64066
452,-1.45953,-0.243888,0.701401,0.00714123,0.0208142,0.00271999,0.151519,-0.0786965,-0.304408,0.999285,0.602914,0.644526,0.577354,0.00516077,1.64281
453,0.222583,-0.404225,0.128454,0.0159431,0.0274672,0.0202395,-0.00897183,0.964646,-0.00776328,-0.227057,0.422846,0.636874,0.587868,0.0548333,1.64509
454,0.601875,1.22732,-0.640061,0.000510793,0.0033726,0.011285,0.923809,-0.10516,-0.312633,-0.194366,1.19782,0.845059,0.910186,0.00392101,1.65846
455,-1.0625,1.68661,0.0211902,0.0173924,9.80903e-05,0.00278899,-0.302411,-0.137782,0.995438,-0.0348344,0.975322,0.104565,0.101389,0.00548971,1.6626
456,-81.3701,3.86896,-25.0521,0.203689,0.00195037,0.381195,-0.0111297,-0.0781395,0.915293,0.380287,7.04955,2.59941e-42,7.04973,0.0197787,1.66617
457,-1.62163,-1.27005,-0.665123,8.60668e-05,0.00184827,0.00498307,0.228674,0.372327,-0.0462849,0.715647,1.08797,0.905509,0.937641,0.037222,1.66697
458,0.143999,0.999946,6.1114,0.436689,0.0653401,0.0336439,-0.193957,-0.108875,0.388723,0.298715,0.828964,0.727913,0.558054,0.0187264,1.68064
459,0.920383,-1.39272,-0.0535443,0.00253152,0.025122,0.0252781,-0.284845,-0.0135312,0.102984,0.968827,0.583743,0.137581,0.213171,0.0573144,1.68436
460,-1.48195,0.453647,-1.09855,0.000650147,0.00636228,0.0053127,-0.115404,0.866999,0.137003,0.444287,0.362439,0.278468,0.192669,0.0461018,1.68454
461,0.867225,0.952407,-1.24645,0.00495763,0.0144762,0.0732787,0.334051,0.157053,-0.178803,0.966027,0.777208,0.921701,0.170601,0.033019,1.68854
462,-46.4078,-77.6743,19.9628,0.00235574,0.0110502,0.00155696,0.460818,-0.156062,0.882439,0.349702,1.0714,2.60782e-42,1.07158,0.00391776,1.69308
463,-0.0664089,0.0764393,-0.12721,8.20953e-05,0.0159727,0.000722591,0.298009,0.961196,0.0158525,0.268195,0.764772,0.476957,0.558986,0.0314118,1.70818
464,0.307229,1.56909,0.998262,0.0117252,0.000187286,0.00447999,0.1696,-0.0303685,0.997094,0.0697289,0.179458,0.158029,0.386578,0.00822806,1.72179
465,2.42082,0.751645,0.419255,0.000987069,0.00736481,0.00390711,-0.0861429,-0.198307,0.174856,0.848774,1.17552,1.17613,1.12828,0.00520138,1.7406
466,0.177979,0.930346,-0.848755,0.00151603,0.0211485,0.045716,-0.18336,-0.428365,-0.227308,0.85265,0.690197,0.46903,0.433451,0.0403248,1.75216
467,0.213918,-0.401025,0.0748778,0.00256393,0.00370912,0.00664537,-0.0281746,-0.168091,0.908628,0.255383,0.524037,0.696271,0.59377,0.0412597,1.7524
468,0.405019,4.08401,-1.29411,0.0518401,0.0272999,0.000435392,-0.215937,0.32562,-0.129939,0.946605,0.591944,0.726122,0.28675,0.03301,1.77534
469,-0.480967,1.96921,1.95231,0.00482567,0.0147378,0.00112191,-0.0878408,0.624279,0.118236,0.761364,1.28909,1.04711,1.38679,0.0393294,1.78537
470,0.288588,1.27843,0.459473,0.00248976,0.0430016,0.00195584,-0.0207036,0.715342,0.225333,-0.621897,0,0,0,0.0576849,1.78677
471,-0.167107,1.03426,1.98182,0.0198544,0.00160907,6.93983e-05,-0.36454,-0.177073,0.950697,0.211614,0.508178,0.348187,1.01454,0.0262051,1.78963
472,-0.079351,-1.5814,-2.45344,0.00126141,0.0201319,0.0200452,-0.187529,0.806316,0.566389,0.0503043,1.2204,0.973001,0.888251,0.0239459,1.78976
473,1.41876,-0.255351,0.703332,0.0124299,0.00264735,0.00265231,-0.152342,-0.374879,-0.280663,0.971367,0.127397,0.459544,0.442696,0.0748893,1.79074
474,-0.320438,-1.34322,-1.29225,0.001979,0.00546132,0.026829,0.97884,0.16829,-0.0650758,0.0965203,0.529955,0.521544,3.93796,0.0385647,1.79074
475,-0.249404,0.364871,1.90089,0.0243789,1.36201e-05,0.000419992,-0.174842,-0.0530703,-0.269547,0.932026,0.768612,0.221382,0.847932,0.00372069,1.80121
476,0.693259,-1.19195,-3.25284,5.37439e-05,0.0028867,0.0198568,0.149399,-0.13879,-0.434235,0.870458,1.15182,1.02032,0.652634,0.0809075,1.80448
477,0.404671,2.22038,0.359828,0.00789494,0.00171696,0.0179521,0.0128832,-0.254839,-0.0215356,0.92011,0.63516,0.762085,0.740526,0.0106497,1.80757
478,1.96752,-0.398796,1.39607,0.000991897,0.00583849,0.000974306,0.644341,-0.273509,0.175281,-0.692311,0.72219,0.639202,0.555101,0.0552969,1.81822
479,0.500693,18.1832,-32.9254,0.0802998,0.0658701,0.00297466,-0.560213,0.969682,-0.156249,-0.158172,0.6898,1.14525,2.60782e-42,0.0349275,1.82036
480,1.33725,1.87754,-0.179699,0.0503374,0.00191806,0.00956208,0.850964,-0.138568,-0.506603,0.00344619,0.372943,0.390517,0.12341,0.0484298,1.82364
481,1.34686,-0.0164375,0.717125,0.00114677,0.00923106,0.00236136,-0.262749,0.133735,0.996345,-0.015221,0.0581217,0.0543642,0,0.0336781,1.82451
482,0.231219,-2.14916,-0.372364,0.00730852,3.89697e-05,0.0325391,0.393539,-0.242559,0.970586,0.135578,0.00268561,0,0,0.013758,1.82832
483,-7.4485,-6.46254,-1.73105,0.0677625,0.07975,0.0393587,-0.309602,-0.417626,0.556895,-0.137504,2.28271,1.34257,1.45624,0.0145264,1.82906
484,-6.3568,0.58989,3.81978,0.000177503,0.037439,0.000684078,0.84195,-0.233835,0.423397,0.239116,0,0,0.327974,0.0323872,1.8306
485,6.36626,0.556731,3.3649,0.0188464,0.000310756,0.0257071,0.962958,-0.0454243,-0.265785,-0.00255949,0.814377,0.709139,0.605039,0.045691,1.83144
486,0.711976,-0.0740726,1.16385,0.00368088,8.51971e-05,0.00408565,0.0086677,-0.273362,0.118913,0.944858,0.177156,0.16415,0.522886,0.00818232,1.83458
487,2.1554,-3.16076,0.903907,0.0515634,0.0238437,0.00699132,-0.171616,-0.216767,0.174291,0.909147,0.503235,0.201689,0.278069,0.0183399,1.83967
488,-28.5365,-65.4117,-11.3751,0.000382497,0.0421461,0.0116375,0.992335,0.0874197,0.0339156,-0.0804908,8.67126,2.57839e-42,0,0.121905,1.8416
489,-1.30773,-3.23089,0.965307,0.000772357,0.00113486,0.000638427,0.731814,0.498482,0.378899,-0.269072,0,0.0312822,0.0258474,0.0473029,1.85071
490,0.0683937,-1.58622,-0.0336106,0.000834625,0.0149192,0.0153928,0.898377,0.282759,0.0345711,0.334322,0.627629,0.521837,0.552018,0.0273289,1.85348
491,0.604927,-0.354206,-1.12766,0.00256839,0.000799763,0.0185545,0.249113,0.548115,-0.472895,0.854605,0.321243,0.277154,0.294229,0.0500121,1.85432
